,Populism.txt,Reactionism.txt,Class conflict.txt,Social&Political  power.txt,Institution.txt,State.txt,Politics.txt,Government.txt,International relations.txt,Communism.txt,Science.txt,Peer review.txt,Academic publishing.txt,Scientific community.txt,Knowledge.txt,Physics.txt,Computer science.txt,Information theory.txt,Chemistry.txt,Astronomy.txt,Nature.txt,Universe.txt,Matter.txt,Space.txt,Time.txt,Geology.txt,Ecology.txt,Zoology.txt,Oceanography.txt,Meterology.txt,Sport.txt,History of sports.txt,Esports.txt,Game.txt,Tournament.txt,Li Na.txt,Khabib Abdulmanapovic.txt,Chen Long.txt,Park Tae Hwan.txt,Fan Zhen Dong.txt,Sustainable fashion.txt,Fashion.txt,Hip hop fashion.txt,Formal wear.txt,Hanfu.txt,Chanel.txt,Dior.txt,Alexander Mcqueen.txt,Yves Saint Laurent.txt,Edna Mode.txt
iron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027265760809793965,0.0,0.0,0.022303415768100177,0.0,0.0,0.0,0.0,0.0077142104028588765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014458671217671508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irreconcilable,0.0058385861911705635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007964998379029604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irregular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026266600291414123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007964998379029604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irrespective,0.0,0.0,0.0,0.0,0.0,0.0,0.005372674852596409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011844201528563856,0.0,0.0
irreversible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009039408913604333,0.0,0.005559999862792521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irrigation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008656367780523255,0.011844201528563856,0.0,0.0
island,0.0,0.003414995222918671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004732420843517836,0.0,0.0,0.0,0.0,0.021655055679658905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002592360923067517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012940933437064907,0.0,0.009508424811601041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isolated,0.004344629132555456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023408593129909255,0.0,0.0,0.009574124646012486,0.0,0.005129240230031129,0.0,0.006726436507269089,0.0,0.008274653003298294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008813548576310318,0.0,0.0
isolation,0.0,0.0,0.0,0.0,0.0,0.0,0.004401151983430506,0.0,0.0,0.0,0.006442376699289761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004554603636990433,0.0,0.0,0.0,0.0,0.0,0.0,0.006228120100767225,0.0,0.0,0.0,0.0,0.0,0.0,0.013049428590284438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isotope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017511066860942746,0.0,0.0,0.0,0.0,0.0,0.026700870047021038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
issue,0.03449591155150509,0.006475532978456199,0.005415074959009781,0.0,0.027196519319287935,0.0,0.01322632671975993,0.0032829348276805256,0.004937434632588108,0.0,0.0,0.0,0.0,0.0,0.002991214261391376,0.0,0.0,0.004450601569051332,0.0,0.0054749916393377835,0.0,0.0,0.0,0.007285328024450103,0.006437564319906068,0.0,0.011230034992580774,0.0,0.0,0.0,0.01666701529073998,0.0,0.0,0.007843219533934255,0.0,0.0,0.014502371703882761,0.0,0.0,0.0,0.0,0.013928566458205992,0.0,0.0,0.013448586661330475,0.0,0.0,0.0,0.009705764188364809,0.009239550405789675
issuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015205866268794641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005891017922614187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
item,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008361002663652946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010746802761163451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005448897932748217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013608981058120615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004825764805403854,0.0,0.0,0.0,0.0,0.0,0.049996530682725915,0.0,0.022375552605404723,0.07761601379353597,0.0,0.0,0.0,0.0
jacket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012074805395591314,0.0,0.0,0.0,0.0,0.0,0.00420263167805949,0.005830749114085349,0.008719263550380326,0.040462337048025473,0.03555521624264536,0.0,0.008708132787781526,0.039537954513271925,0.0,0.0,0.0,0.0,0.0,0.0
jail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016925798034804613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013657398023131031,0.0,0.0,0.0,0.0,0.0
jam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007602933134397321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008173223390635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01161879125984703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008656367780523255,0.0,0.0,0.0
japan,0.0,0.0,0.0,0.0,0.007560384283198072,0.0,0.0,0.0,0.0,0.0,0.0,0.011562535465750656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030439954653560413,0.0,0.0,0.0,0.008101018935159403,0.0,0.008755121632831877,0.04994955659488856,0.0,0.0,0.0,0.0,0.058765507764146754,0.005694521238374133,0.0,0.0665294972155579,0.0,0.009675664902136663,0.0,0.006691416138712455,0.000913293319437345,0.0,0.023232086511177315,0.0,0.0,0.02990867530712008,0.006484175486416529,0.0,0.0,0.0,0.00513702145863992
javelin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013075036125434161,0.04797491549966884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jazz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01414483029345571,0.012206581555348721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jean,0.01973314242250947,0.009878087674998332,0.0,0.0,0.0,0.0,0.0,0.0037559593357439414,0.0,0.0,0.00443003963485388,0.0,0.00986392838445566,0.0,0.0034222059589958647,0.0,0.0,0.0,0.005013505117229872,0.0031319302758470594,0.011356546203752345,0.0,0.011696528923060693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013459974920481283,0.0,0.0,0.0033183916983275507,0.0,0.0,0.0,0.018716230440051922,0.0,0.0,0.0,0.0,0.0,0.004876104496353562,0.0,0.0,0.005285419514285826
jeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006820200310103777,0.0,0.004732420843517836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028856029195064185,0.027533163511987493,0.025466418989099536,0.0,0.0,0.0,0.0,0.009508424811601041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01245624020153445,0.0,0.0,0.0,0.013865162444368813,0.0,0.0,0.0,0.0,0.0,0.004825764805403854,0.01339057334516883,0.0,0.0,0.05443608492207333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007172299530631183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012121217237453975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013609021230518333,0.0,0.0,0.015133443675615015,0.0,0.009702001724191996,0.0,0.0,0.0,0.0
jeweler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008173223390635986,0.0,0.0,0.016613115477249456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jewelry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009177721170662498,0.06366604747274883,0.0,0.002598876103379864,0.05176373374825963,0.07712768582738284,0.0,0.028781039277171544,0.0,0.0,0.0,0.0,0.0,0.0
job,0.004344629132555456,0.0,0.00818409766157658,0.0,0.010275895156062077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009574124646012486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005926942390714478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018166408133010598,0.0,0.0,0.01762627532571374,0.0,0.0,0.0,0.0
joe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016925798034804613,0.0,0.0,0.007964998379029604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johannes,0.0,0.0,0.00818409766157658,0.0,0.0,0.0,0.003997933561319683,0.004961678176148765,0.0,0.0,0.0,0.0,0.00651519809206802,0.0,0.004520784998773912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016516069445035926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016279067969093,0.0,0.0,0.0,0.0,0.0
join,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006246167069354157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005423906030590925,0.0,0.01663930254648756,0.0,0.0,0.01093921652213347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010090872690075445,0.008708132787781526,0.013179318171090642,0.0,0.0,0.0,0.0,0.0,0.006693806368237501
joining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030782173073188265,0.0,0.0,0.0,0.0,0.009366602799684045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011290479485308837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007398444688993252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016613115477249456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jointly,0.0,0.0,0.0,0.0,0.0,0.0,0.0046566959240755025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01747415925924884,0.0,0.0,0.0,0.0,0.0,0.013179486460401344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010702570962280316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordan,0.0054004011946926665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953449491085945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030239296924333917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
journal,0.0,0.0,0.007270386059990282,0.014801390677996625,0.3103739412114437,0.0,0.0,0.0,0.013258193541773638,0.0,0.0,0.0,0.011575620757566003,0.0,0.0,0.0,0.0,0.0,0.0,0.007350831372514129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003894233851639514,0.0,0.0,0.0,0.0,0.018700767058616473,0.0,0.0,0.0,0.007829197042654373,0.0,0.007829562079774815,0.0,0.0
journalism,0.0,0.0,0.010172884598567163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030782173073188265,0.0,0.0,0.0,0.0,0.0,0.0,0.010897795865496433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
journalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017300540255232966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008504827451614938,0.0,0.010710720964078194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029997918409635543,0.0,0.0,0.009702001724191996,0.0,0.0,0.0,0.0
journalistic,0.0058385861911705635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012206581555348721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
judge,0.0054004011946926665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009620692319630324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017087569180139386,0.0,0.0,0.0,0.0,0.0,0.0
judgment,0.0,0.0,0.0,0.0,0.0,0.0,0.008802303966861012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022214528271661427,0.0,0.0,0.0,0.0,0.008504827451614938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013049428590284438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007686311259364058
judiciary,0.016201203584078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286588807155029,0.03646694451195417,0.0
jump,0.0,0.0,0.0,0.0,0.0,0.0,0.0046566959240755025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01747415925924884,0.0,0.0,0.0,0.01133261719774929,0.041581632909948305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
june,0.0,0.0026222419372552946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05002314974473547,0.0,0.0,0.009952865355928174,0.04049545877658996,0.018343508537288278,0.006221357735883539,0.0,0.012114094256576724,0.0,0.0,0.004888668029223313,0.0,0.0,0.019873678380667562,0.008460478360793415,0.007301149392797503,0.0331497600716505,0.0,0.007084067937335788,0.0,0.0,0.0,0.0
jungle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019241384639260648,0.0,0.0,0.0,0.005448897932748217,0.0,0.0,0.0,0.0,0.0,0.06774287691185302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030782173073188265,0.0,0.049641123945225865,0.009620692319630324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027314796046262062,0.0,0.0,0.0,0.019712924187088626,0.0
jurisdiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008656367780523255,0.011844201528563856,0.0,0.0
just,0.010482958054408634,0.0015742790966226108,0.0,0.002680129206069053,0.0,0.0,0.003858572830862157,0.002394361526064196,0.007202094553962504,0.0,0.0028240764908421625,0.0,0.0,0.0,0.010907996533014037,0.009900888391967302,0.0,0.0032459825504079303,0.0,0.00399310678549639,0.0,0.0059656249959415975,0.0037281711992132797,0.0026567248578042916,0.009390290784442394,0.0,0.005460310186660554,0.008344438015086445,0.00418774554173159,0.013145580828831655,0.018233773556814704,0.005506319161228461,0.0,0.0,0.0072727710939618235,0.0044341148969940245,0.004230838888628471,0.0029349419591653187,0.0,0.004792224945797976,0.0059656426058904205,0.0,0.00876658000705367,0.006633887539438668,0.0,0.012758891444404993,0.006216870822870668,0.0042531621096786295,0.007078760186686797,0.006738733837547408
justice,0.004344629132555456,0.009786825613238877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005926942390714478,0.0,0.0,0.004383644815537884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006441406602552129,0.008813548576310318,0.0,0.02792847132955288
justification,0.0,0.0,0.0,0.0,0.0,0.0,0.06053704701298153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005974414458479824,0.0,0.0,0.0,0.0,0.0,0.0,0.008998642963933915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007502793983779015,0.0,0.0,0.0
justify,0.0,0.0037998189351070273,0.009532638208804912,0.0,0.02393822626390321,0.0,0.027940175544453015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juvenile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005891017922614187,0.008173223390635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02182277079030224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008232324617634682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007091589135032267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kabuki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005891017922614187,0.0,0.0,0.0,0.0,0.01414483029345571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaiser,0.0,0.0,0.010998305755494169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005891017922614187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kappa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667815548908593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009039408913604333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008173223390635986,0.0,0.0,0.0,0.01414483029345571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
